id,sensor_id,timestamp,value,quality,flag
48792,88,2025-04-04 16:50:58,-32.417,88,0
48793,39,2025-12-27 09:39:51,-133.92,54,0
48794,13,2025-09-02 03:01:24,189.292,8,0
48795,6,2025-12-03 07:42:22,237.474,40,0
48796,41,2025-09-03 06:38:05,-67.338,74,0
48797,47,2025-05-14 11:16:18,6.961,40,1
48798,71,2025-11-12 16:33:23,535.463,22,0
48799,80,2025-08-24 13:47:52,621.47,81,0
48800,16,2025-03-18 05:12:48,11.739,37,0
48801,5,2025-05-10 12:09:05,605.883,100,0
48802,86,2025-08-25 02:20:04,361.37,49,0
48803,73,2025-07-09 05:56:14,-5.447,80,0
48804,79,2025-04-15 03:09:15,-82.895,91,0
48805,50,2025-11-22 07:52:04,240.569,39,0
48806,36,2025-01-21 16:50:45,-45.34,79,0
48807,89,2025-01-17 01:58:29,329.123,86,0
48808,92,2025-12-04 20:40:10,19.703,3,0
48809,9,2025-05-25 17:16:08,138.506,59,0
48810,16,2025-04-15 23:04:53,550.976,71,0
48811,33,2025-11-27 23:17:49,418.382,75,0
48812,99,2025-04-26 23:45:51,160.697,46,0
48813,37,2025-05-26 03:03:24,256.42,29,0
48814,27,2025-08-26 21:00:40,264.847,95,0
48815,2,2025-08-04 23:48:16,460,32,1
48816,3,2025-02-24 23:48:55,-12.753,99,0
48817,74,2025-04-25 12:10:52,508.639,4,0
48818,77,2025-06-24 05:00:21,-12.406,46,0
48819,71,2025-09-14 04:48:24,587.868,89,0
48820,29,2025-05-27 19:06:25,220.67,98,0
48821,40,2025-07-24 02:57:43,236.533,12,0
48822,79,2025-10-23 06:26:56,-170.715,82,0
48823,11,2025-07-05 16:34:12,687.369,80,0
48824,33,2025-03-06 15:52:30,315.04,39,0
48825,44,2025-02-07 21:10:59,328.846,16,0
48826,97,2025-04-21 02:45:27,251.483,67,0
48827,90,2025-01-17 12:59:05,639.49,20,0
48828,64,2025-04-05 04:08:45,-104.172,62,0
48829,55,2025-10-09 07:08:40,307.373,10,0
48830,36,2025-04-18 05:33:29,539.597,29,0
48831,84,2025-04-01 10:00:47,2.482,3,0
48832,62,2025-10-01 02:04:41,637.705,93,0
48833,60,2025-01-05 03:07:19,378.733,87,0
48834,75,2025-06-24 00:15:48,-164.372,84,0
48835,17,2025-11-25 20:08:19,799.347,66,0
48836,44,2025-07-25 08:03:46,-123.819,50,0
48837,24,2025-01-21 21:20:27,234.042,51,0
48838,35,2025-09-02 23:29:15,78.509,53,0
48839,67,2025-05-28 07:05:37,745.917,48,0
48840,76,2025-12-03 13:48:51,-97.589,31,0
48841,31,2025-06-27 09:24:56,253.01,80,0
48842,44,2025-03-11 05:18:21,-37.67,72,0
48843,45,2025-06-03 06:13:15,12.516,5,0
48844,58,2025-08-26 13:27:29,234.12,64,0
48845,83,2025-10-17 08:13:58,774.803,24,0
48846,4,2025-12-15 04:09:19,-114.407,40,0
48847,63,2025-01-11 11:24:03,-40.075,31,0
48848,18,2025-12-16 17:51:40,785.926,28,0
48849,52,2025-07-23 09:52:41,-34.431,34,0
48850,12,2025-06-19 02:10:11,90.216,24,0
48851,60,2025-01-03 02:58:26,-148.856,86,0
48852,21,2025-08-11 04:12:13,-116.759,58,0
48853,85,2025-02-14 09:00:08,634.191,23,0
48854,57,2025-04-14 23:34:01,151.12,31,0
48855,60,2025-05-18 16:06:04,760.144,39,0
48856,87,2025-05-13 03:39:02,197.81,52,0
48857,43,2025-12-16 19:09:46,444.593,12,0
48858,79,2025-01-03 23:45:08,574.151,1,0
48859,25,2025-10-25 11:57:42,505.153,24,0
48860,88,2025-10-28 19:16:37,600.156,57,0
48861,94,2025-02-01 15:45:55,445.023,99,0
48862,53,2025-06-08 16:13:32,537.051,93,0
48863,45,2025-03-02 11:49:05,770.053,79,0
48864,46,2025-02-06 22:15:17,556.579,87,0
48865,41,2025-01-21 01:26:51,625.849,64,0
48866,76,2025-06-18 21:17:37,86.044,68,0
48867,24,2025-06-17 06:26:33,702.843,59,0
48868,67,2025-04-12 00:25:28,178.64,43,0
48869,35,2025-10-06 22:48:32,397.535,44,0
48870,54,2025-12-12 02:30:20,534.159,97,0
48871,23,2025-03-15 02:50:06,252.333,49,0
48872,73,2025-10-03 20:25:57,249.857,10,0
48873,94,2025-11-14 06:49:51,410.78,19,0
48874,13,2025-04-18 21:18:08,172.738,29,1
48875,64,2025-06-08 05:50:25,227.581,92,0
48876,45,2025-02-12 16:36:39,415.757,5,0
48877,9,2025-02-24 08:21:56,410.653,22,0
48878,96,2025-04-02 17:28:14,75.739,42,0
48879,45,2025-10-16 08:17:35,498.856,14,0
48880,64,2025-03-14 16:48:18,-50.3,84,0
48881,46,2025-03-07 12:47:41,-144.84,6,0
48882,44,2025-09-24 05:48:02,770.071,12,0
48883,54,2025-07-13 17:50:31,332.21,52,0
48884,19,2025-02-11 10:51:28,-100.924,33,0
48885,94,2025-06-27 08:28:55,-82.495,67,0
48886,84,2025-10-09 10:48:28,98.772,22,0
48887,70,2025-06-24 02:22:46,526.635,15,0
48888,99,2025-10-12 16:49:17,373.938,41,0
48889,97,2025-06-08 04:20:22,495.431,66,0
48890,66,2025-08-08 04:46:22,461.745,5,0
48891,12,2025-07-08 13:02:20,400.376,5,0
48892,12,2025-08-10 01:48:19,764.132,3,0
48893,41,2025-04-12 10:35:45,355.184,36,0
48894,4,2025-07-19 14:31:32,543.032,11,0
48895,26,2025-04-04 12:16:12,292.614,62,0
48896,18,2025-01-27 13:09:24,346.934,95,0
48897,60,2025-11-21 23:34:22,216.802,42,0
48898,100,2025-12-26 12:19:03,694.279,24,0
48899,44,2025-05-06 09:12:29,-171.513,82,0
48900,52,2025-07-19 02:24:46,279.593,45,0
48901,18,2025-10-02 19:56:44,-17.184,59,0
48902,34,2025-06-16 06:11:14,455.946,70,0
48903,28,2025-01-25 01:02:35,608.181,67,0
48904,87,2025-08-17 14:39:15,146.771,93,0
48905,59,2025-05-21 03:18:54,762.295,26,0
48906,97,2025-10-11 15:37:39,-6.46,41,0
48907,92,2025-03-25 12:37:18,756.676,70,0
48908,18,2025-09-11 03:57:45,-156.151,58,0
48909,98,2025-01-08 22:04:47,15.193,12,0
48910,69,2025-02-16 19:55:59,20.993,88,0
48911,73,2025-02-15 02:20:52,49.536,4,0
48912,27,2025-09-11 07:06:51,451.32,64,0
48913,19,2025-08-06 08:59:27,247.352,52,0
48914,47,2025-06-28 00:13:36,-141.658,53,0
48915,65,2025-06-05 00:08:47,-75.004,4,0
48916,74,2025-04-04 18:59:17,-75.985,67,0
48917,43,2025-04-17 06:41:10,384.542,37,0
48918,33,2025-12-27 03:43:32,620.559,65,0
48919,32,2025-03-26 07:50:26,619.554,87,0
48920,33,2025-05-19 09:41:43,205.623,58,0
48921,88,2025-05-22 02:21:03,-58.779,46,0
48922,100,2025-10-19 12:54:37,431.047,41,0
48923,67,2025-09-06 23:08:07,672.477,69,0
48924,9,2025-06-16 03:29:53,61.508,22,0
48925,93,2025-06-02 23:49:40,289.503,22,0
48926,41,2025-06-23 11:23:19,297.435,100,0
48927,65,2025-10-06 04:06:31,204.159,76,0
48928,91,2025-03-07 13:11:26,206.031,27,0
48929,35,2025-02-02 04:59:41,46.813,92,0
48930,29,2025-09-24 22:20:23,349.405,18,0
48931,4,2025-04-06 01:23:47,151.721,95,0
48932,43,2025-01-21 18:07:24,435.819,62,0
48933,100,2025-05-20 00:35:47,274.351,82,0
48934,61,2025-12-18 13:53:46,428.738,8,0
48935,99,2025-10-01 16:52:12,-138.435,24,0
48936,78,2025-11-16 01:56:41,-179.564,7,0
48937,85,2025-08-02 05:51:32,787.615,41,0
48938,1,2025-09-01 19:51:33,764.721,52,0
48939,16,2025-09-11 10:31:44,97.387,47,0
48940,15,2025-07-20 07:43:25,343.093,72,0
48941,13,2025-09-07 13:17:48,243.297,15,0
48942,69,2025-04-09 01:02:41,592.422,29,0
48943,2,2025-01-17 09:51:21,-198.212,38,0
48944,21,2025-05-05 07:31:00,638.712,67,0
48945,20,2025-03-22 10:28:25,484.26,27,0
48946,31,2025-09-10 06:58:56,148.322,20,0
48947,37,2025-06-02 02:24:54,422.406,95,0
48948,19,2025-08-13 14:07:47,-50.419,96,1
48949,100,2025-07-05 01:29:30,-50.037,52,0
48950,46,2025-04-12 05:49:15,-116.369,93,0
48951,45,2025-09-03 09:30:45,647.521,52,0
48952,82,2025-05-22 08:51:21,691.696,81,0
48953,69,2025-08-06 21:40:44,566.892,7,0
48954,92,2025-05-01 05:01:23,172.55,76,0
48955,57,2025-09-19 03:36:18,323.65,4,0
48956,40,2025-03-23 08:43:25,735.824,93,0
48957,61,2025-10-01 18:44:44,-86.381,32,0
48958,23,2025-01-17 21:10:21,182.149,85,0
48959,9,2025-03-13 14:11:34,499.809,64,0
48960,38,2025-07-10 06:52:50,437.91,79,1
48961,91,2025-07-11 23:40:21,435.748,26,0
48962,53,2025-12-04 09:40:10,223.238,76,0
48963,48,2025-10-22 04:35:16,243.095,70,0
48964,75,2025-12-14 06:45:32,226.548,50,1
48965,63,2025-05-11 13:22:04,-159.426,67,0
48966,66,2025-05-17 19:10:56,196.7,65,1
48967,20,2025-05-10 06:24:07,713.075,38,0
48968,17,2025-05-12 04:07:55,489.407,23,0
48969,81,2025-08-02 07:42:13,-74.923,34,0
48970,11,2025-08-07 12:46:08,354.67,25,0
48971,22,2025-04-10 07:45:53,-42.645,55,0
48972,25,2025-05-13 08:02:03,-0.899,46,0
48973,51,2025-06-24 02:38:31,290.623,96,0
48974,48,2025-09-28 09:15:02,687.516,14,0
48975,39,2025-04-08 11:58:59,772.02,12,1
48976,62,2025-03-01 15:53:18,484.113,22,0
48977,92,2025-09-20 09:47:44,317.723,88,0
48978,51,2025-07-27 18:07:07,664.718,86,0
48979,32,2025-06-11 03:57:24,327.643,4,0
48980,34,2025-03-05 17:30:38,778.593,78,0
48981,93,2025-09-05 22:56:24,-77.552,34,0
48982,88,2025-12-18 03:52:57,134.672,13,0
48983,70,2025-07-12 18:24:46,219.063,49,0
48984,66,2025-08-05 10:37:48,163.116,31,0
48985,60,2025-04-20 22:27:34,91.574,59,0
48986,18,2025-10-01 10:52:11,656.761,75,0
48987,46,2025-01-22 09:00:07,86.457,14,0
48988,40,2025-09-17 00:01:41,747.158,91,0
48989,71,2025-06-20 11:20:45,625.347,31,0
48990,15,2025-01-27 09:49:41,606.752,13,0
48991,65,2025-09-27 05:08:03,363.882,19,0
48992,13,2025-03-05 08:51:17,168.984,70,1
48993,32,2025-10-24 17:38:59,140.154,24,0
48994,75,2025-10-05 23:24:01,282.915,13,0
48995,47,2025-10-06 23:47:40,382.953,48,0
48996,97,2025-11-12 21:54:08,624.262,76,0
48997,99,2025-11-18 12:19:55,558.515,89,0
48998,35,2025-05-05 19:17:29,335.109,47,0
48999,16,2025-08-08 13:55:14,37.489,34,0
49000,47,2025-12-04 00:52:15,252.309,10,0
49001,28,2025-12-02 07:38:59,177.072,16,0
49002,85,2025-02-07 02:52:38,-165.171,19,0
49003,41,2025-06-03 02:07:17,-199.99,49,0
49004,13,2025-11-18 21:02:06,-134.601,34,0
49005,39,2025-07-15 16:20:50,487.647,99,0
49006,51,2025-04-13 04:12:12,717.703,30,0
49007,99,2025-02-24 05:21:26,-120.31,41,1
49008,80,2025-07-07 02:17:24,785.36,68,0
49009,57,2025-02-05 02:34:53,607.481,72,0
49010,73,2025-06-28 03:36:18,286.875,70,0
49011,21,2025-04-07 13:22:41,494.937,4,0
49012,79,2025-10-27 01:37:07,435.725,3,0
49013,79,2025-05-21 05:32:15,440.81,29,0
49014,86,2025-01-28 09:59:05,210.218,11,0
49015,24,2025-12-08 13:17:40,-143.359,1,0
49016,57,2025-09-11 22:46:52,-135.676,52,0
49017,64,2025-11-07 06:33:53,111.297,20,0
49018,26,2025-08-20 19:15:12,174.764,21,0
49019,4,2025-07-17 15:27:32,345.995,56,1
49020,78,2025-04-18 02:42:25,77.77,41,0
49021,33,2025-08-03 05:49:57,703.1,1,0
49022,26,2025-08-03 14:37:32,251.398,34,0
49023,40,2025-02-21 14:10:29,-179.785,38,0
49024,13,2025-02-15 06:05:14,579.174,52,0
49025,72,2025-07-16 02:49:34,703.123,73,0
49026,18,2025-04-25 18:39:07,787.767,97,0
49027,72,2025-12-24 03:20:02,433.228,16,0
49028,6,2025-06-24 22:16:23,-57.001,56,0
49029,14,2025-06-28 02:24:24,-70.465,24,0
49030,92,2025-02-04 21:52:54,278.105,28,0
49031,91,2025-02-17 10:56:35,565.875,17,0
49032,77,2025-01-05 23:10:46,434.291,65,0
49033,58,2025-11-02 09:57:49,404.743,86,0
49034,63,2025-06-08 02:55:00,217.855,65,0
49035,9,2025-07-11 17:05:16,346.149,47,0
49036,3,2025-08-02 07:47:06,309.569,71,0
49037,69,2025-09-02 07:40:47,686.246,71,0
49038,97,2025-02-27 02:01:37,782.512,53,1
49039,73,2025-04-14 19:03:19,-80.344,47,0
49040,92,2025-05-01 03:58:12,798.158,69,0
49041,68,2025-02-15 12:27:06,714.667,96,0
49042,4,2025-02-22 09:08:18,398.812,95,0
49043,7,2025-11-26 03:06:39,674.196,20,0
49044,80,2025-08-06 03:24:50,583.29,43,0
49045,17,2025-06-26 10:19:58,544.451,21,0
49046,96,2025-01-09 11:55:00,493.2,79,0
49047,59,2025-01-01 05:23:26,81.243,80,0
49048,28,2025-03-13 09:28:30,267.598,16,0
49049,85,2025-05-03 23:16:19,598.571,40,0
49050,3,2025-03-03 19:41:11,346.402,81,0
49051,48,2025-12-09 03:43:20,-5.421,9,0
49052,70,2025-12-05 17:10:06,316.142,25,0
49053,9,2025-12-04 13:22:24,-33.22,55,0
49054,45,2025-03-09 11:32:43,127.483,96,0
49055,94,2025-08-06 02:57:39,704.027,2,0
49056,82,2025-03-13 22:47:16,254.963,36,0
49057,85,2025-06-05 01:47:55,-117.254,15,0
49058,47,2025-05-24 23:27:16,378.598,41,0
49059,87,2025-06-24 12:54:28,583.143,89,0
49060,7,2025-07-22 14:10:19,-59.197,48,0
49061,80,2025-07-13 16:26:32,-82.002,35,0
49062,75,2025-06-19 19:46:02,331.678,1,0
49063,79,2025-01-24 18:35:45,382.224,61,0
49064,11,2025-06-22 07:30:52,351.333,24,0
49065,15,2025-12-23 16:23:57,1.788,19,0
49066,55,2025-06-07 17:54:22,-28.025,47,0
49067,9,2025-10-20 06:37:58,552.732,79,0
49068,97,2025-03-19 08:42:27,7.364,22,0
49069,63,2025-05-03 02:10:40,660.736,87,0
49070,99,2025-08-13 19:02:02,97.766,92,0
49071,20,2025-07-19 08:20:16,-73.7,50,0
49072,58,2025-02-10 21:01:38,278.587,7,0
49073,29,2025-01-20 06:38:16,49.661,48,1
49074,93,2025-03-26 17:14:22,319.553,70,0
49075,13,2025-08-10 22:13:53,-60.171,51,0
49076,22,2025-02-23 13:16:26,308.919,86,0
49077,10,2025-04-18 15:07:20,746.114,67,0
49078,63,2025-09-05 13:35:39,294.005,90,0
49079,87,2025-08-04 07:24:57,732.175,37,0
49080,74,2025-04-05 08:16:40,540.993,78,0
49081,80,2025-08-03 03:45:04,512.508,64,0
49082,98,2025-02-02 05:23:35,-128.748,35,0
49083,21,2025-06-16 08:47:01,373.154,97,0
49084,10,2025-09-13 19:53:20,-102.514,94,0
49085,64,2025-10-04 11:52:18,705.851,38,0
49086,55,2025-01-27 04:55:16,-108.813,75,0
49087,91,2025-08-01 19:55:04,746.018,4,0
49088,62,2025-12-22 23:35:09,-189.041,22,0
49089,7,2025-03-04 04:56:41,-70.879,84,0
49090,25,2025-01-04 05:42:56,-136.146,50,0
49091,26,2025-01-09 03:25:41,93.646,13,0
49092,90,2025-01-24 11:01:12,83.3,88,0
49093,25,2025-01-10 00:56:11,525.929,17,1
49094,65,2025-03-21 22:57:46,723.83,3,1
49095,15,2025-12-15 22:14:21,171.652,48,0
49096,80,2025-02-18 05:20:20,-5.273,28,0
49097,97,2025-06-12 03:48:43,329.153,7,0
49098,43,2025-01-15 07:36:46,543.997,14,0
49099,26,2025-08-02 21:30:35,671.466,11,0
49100,76,2025-09-04 04:30:45,491.585,36,0
49101,94,2025-04-11 04:30:44,62.405,67,0
49102,94,2025-01-07 13:09:32,516.274,39,0
49103,68,2025-04-25 22:26:13,688.939,1,0
49104,34,2025-08-04 20:06:08,223.976,97,0
49105,89,2025-04-08 08:44:14,467.771,37,0
49106,65,2025-06-08 23:34:55,639.32,96,0
49107,7,2025-07-10 10:46:09,768.843,81,0
49108,86,2025-03-04 21:52:41,197.275,6,0
49109,72,2025-11-28 09:28:39,460.877,94,0
49110,91,2025-09-22 00:54:01,604.194,72,0
49111,15,2025-07-27 16:03:34,110.813,72,0
49112,13,2025-06-17 11:01:58,645.623,62,0
49113,28,2025-04-02 09:07:46,491.156,35,1
49114,63,2025-02-03 16:28:38,159.287,81,0
49115,44,2025-02-27 08:49:35,730.536,48,1
49116,80,2025-07-06 08:29:33,710.268,52,0
49117,47,2025-07-09 02:57:07,783.684,53,0
49118,22,2025-09-04 10:44:22,470.539,23,0
49119,91,2025-06-01 15:57:59,15.393,55,0
49120,16,2025-12-20 07:21:58,-97.39,14,0
49121,54,2025-10-04 12:18:31,574.055,32,0
49122,83,2025-05-27 03:12:22,48.771,72,0
49123,8,2025-04-06 03:05:07,131.146,42,0
49124,69,2025-05-23 03:53:19,373.507,0,0
49125,58,2025-03-27 08:05:27,165.226,26,0
49126,73,2025-07-14 21:22:47,626.753,8,0
49127,64,2025-07-14 08:38:33,304.302,40,0
49128,90,2025-06-12 14:49:59,580.309,43,0
49129,24,2025-05-27 06:55:16,215.11,45,0
49130,98,2025-05-25 01:55:12,-171.968,90,0
49131,27,2025-10-02 21:01:42,-125.431,74,0
49132,31,2025-09-18 19:39:20,54.358,96,0
49133,28,2025-03-04 11:49:11,-140.676,9,0
49134,10,2025-11-19 22:41:39,714.562,97,0
49135,75,2025-08-18 09:18:33,530.693,44,0
49136,25,2025-07-11 11:33:48,85.717,64,0
49137,87,2025-11-12 03:27:10,20.348,58,0
49138,78,2025-01-18 20:06:14,138.945,23,0
49139,57,2025-09-23 02:48:39,463.421,57,0
49140,74,2025-06-07 20:59:44,167.33,75,0
49141,73,2025-02-20 14:39:03,365.178,87,0
49142,99,2025-09-28 09:52:43,-69.469,68,0
49143,11,2025-03-08 03:35:01,232.613,56,0
49144,36,2025-06-26 06:43:08,622.782,85,0
49145,56,2025-06-22 13:11:29,188.677,33,1
49146,99,2025-08-02 13:01:07,548.196,9,0
49147,32,2025-04-05 20:43:04,768.007,54,0
49148,76,2025-07-26 04:09:18,60.208,7,0
49149,8,2025-02-16 07:26:21,356.022,16,0
49150,67,2025-09-11 22:39:45,158.646,20,0
49151,46,2025-06-21 04:29:23,-169.705,31,0
49152,30,2025-07-19 16:00:36,-79.205,38,0
49153,94,2025-06-08 14:01:04,-104.945,5,0
49154,10,2025-05-20 02:22:19,-104.317,25,0
49155,3,2025-02-05 11:54:20,214.17,47,0
49156,38,2025-02-18 14:14:27,415.25,11,0
49157,24,2025-08-24 06:45:15,-162.357,22,1
49158,9,2025-09-09 05:18:05,32.696,44,0
49159,35,2025-09-19 22:49:51,562.115,24,0
49160,47,2025-02-13 07:37:05,466.901,55,0
49161,47,2025-03-08 00:16:29,-143.952,41,0
49162,86,2025-08-23 15:03:29,198.101,85,0
49163,37,2025-11-18 22:44:40,363.302,59,0
49164,29,2025-03-01 05:54:32,529.298,81,0
49165,16,2025-07-01 05:25:54,175.602,3,0
49166,88,2025-03-26 09:14:23,210.73,89,0
49167,48,2025-10-19 12:34:01,-76.308,93,0
49168,94,2025-02-18 14:08:26,444.469,64,0
49169,20,2025-01-26 22:58:50,-129.307,83,0
49170,11,2025-04-17 08:25:42,447.431,86,0
49171,92,2025-02-27 20:38:42,-18.033,4,0
49172,8,2025-09-19 00:29:44,137.752,94,0
49173,10,2025-08-15 00:49:21,22.78,51,0
49174,69,2025-12-20 11:47:44,38.94,33,0
49175,18,2025-01-14 20:04:16,101.56,5,0
49176,22,2025-07-08 04:03:22,487.091,72,0
49177,28,2025-07-02 05:33:55,194.073,42,0
49178,78,2025-11-13 13:56:02,773.245,9,0
49179,22,2025-09-11 04:20:34,268.277,14,0
49180,21,2025-04-14 15:08:13,511.072,49,0
49181,16,2025-05-07 10:58:02,484.096,11,0
49182,36,2025-04-17 01:18:49,394.071,90,0
49183,21,2025-04-08 12:49:21,560.398,33,0
49184,3,2025-03-16 10:47:07,195.102,34,0
49185,2,2025-01-23 15:47:50,344.429,7,0
49186,100,2025-06-08 15:08:16,434.272,87,0
49187,38,2025-10-27 09:15:31,-189.575,6,0
49188,48,2025-02-13 08:42:52,477.999,15,0
49189,69,2025-04-10 16:15:17,561.847,85,0
49190,27,2025-09-16 09:12:08,184.176,84,0
49191,21,2025-08-19 18:47:21,-164.388,3,0
49192,38,2025-04-07 08:16:16,512.09,37,0
49193,9,2025-04-09 09:35:14,288.006,40,0
49194,46,2025-04-24 23:25:39,682.245,61,0
49195,32,2025-10-17 18:37:51,544.838,53,0
49196,54,2025-08-25 09:46:03,608.53,97,1
49197,16,2025-08-23 10:08:31,311.236,44,0
49198,49,2025-11-04 21:56:07,414.984,3,1
49199,63,2025-02-12 13:05:51,344.618,21,1
49200,96,2025-03-23 20:45:43,468.075,40,0
49201,43,2025-04-11 10:13:26,65.648,31,0
49202,7,2025-08-12 01:26:47,-96.496,55,0
49203,21,2025-09-08 00:48:20,95.025,92,1
49204,38,2025-01-18 10:02:45,736.37,2,0
49205,44,2025-11-19 11:01:27,335.238,78,0
49206,3,2025-07-15 10:47:16,484.458,35,0
49207,85,2025-03-15 01:27:33,467.895,91,0
49208,16,2025-07-04 00:09:33,611.647,35,0
49209,97,2025-12-01 23:27:20,-72.45,93,0
49210,27,2025-02-24 23:46:24,243.295,52,0
49211,21,2025-12-12 06:03:58,240.215,73,1
49212,92,2025-10-07 07:47:16,653.43,46,0
49213,60,2025-11-08 13:01:12,-78.992,63,0
49214,46,2025-11-10 11:58:12,-96.954,25,0
49215,23,2025-03-15 01:25:04,754.321,94,0
49216,47,2025-07-24 20:56:32,-66.882,15,0
49217,32,2025-07-16 09:19:29,569.54,53,0
49218,32,2025-03-16 05:54:18,-81.349,24,0
49219,69,2025-01-01 02:28:59,192.096,55,0
49220,90,2025-06-11 04:47:37,775.596,43,0
49221,73,2025-07-03 17:21:11,778.259,16,0
49222,26,2025-10-17 01:38:08,163.901,48,0
49223,17,2025-02-24 18:57:34,-24.89,68,0
49224,16,2025-06-06 10:54:11,372.801,58,0
49225,44,2025-05-02 03:04:03,97.855,70,0
49226,82,2025-07-17 08:41:56,498.454,86,0
49227,24,2025-01-14 00:51:30,687.701,53,0
49228,21,2025-09-26 19:19:34,-5.99,43,0
49229,30,2025-02-12 14:24:31,-143.652,82,0
49230,39,2025-04-22 01:47:48,5.599,76,0
49231,60,2025-04-28 21:35:32,584.925,20,0
49232,57,2025-01-11 18:56:17,67.957,29,0
49233,58,2025-11-24 23:14:18,617.479,66,0
49234,10,2025-11-14 10:19:25,-56.727,58,0
49235,59,2025-12-20 05:13:13,621.952,97,0
49236,81,2025-05-24 04:25:19,-24.283,91,0
49237,19,2025-11-04 16:38:29,585.156,68,0
49238,42,2025-12-10 08:47:24,150.976,1,0
49239,70,2025-07-19 05:26:07,419.807,43,0
49240,46,2025-02-22 01:45:51,235.097,74,0
49241,83,2025-01-07 10:21:39,444.293,72,0
49242,36,2025-12-06 00:57:39,312.779,78,0
49243,80,2025-05-20 09:08:35,-59.017,88,0
49244,11,2025-04-15 13:39:53,517.273,46,0
49245,46,2025-12-12 12:25:00,424.468,42,0
49246,44,2025-10-16 03:10:29,560.904,20,0
49247,74,2025-08-14 05:48:26,265.255,55,0
49248,53,2025-05-24 15:47:02,38.458,78,0
49249,65,2025-07-18 05:57:34,-0.479,1,0
49250,72,2025-07-13 06:39:21,168.775,53,0
49251,42,2025-07-13 17:51:59,785.347,94,0
49252,40,2025-12-18 15:03:57,340.291,6,0
49253,59,2025-03-21 02:49:37,509.272,31,0
49254,96,2025-08-11 10:34:45,613.274,61,0
49255,57,2025-12-16 03:18:43,513.243,100,0
49256,62,2025-06-07 02:43:50,780.819,52,0
49257,91,2025-12-24 17:21:02,-170.144,5,0
49258,17,2025-07-13 18:57:13,323.131,32,1
49259,45,2025-03-05 16:49:56,356.834,59,0
49260,42,2025-10-18 16:02:25,374.178,19,0
49261,23,2025-04-17 03:44:12,328.574,92,0
49262,24,2025-02-20 16:14:15,68.43,69,0
49263,46,2025-12-22 05:44:39,128.92,28,0
49264,86,2025-06-21 15:32:59,-197.397,83,0
49265,53,2025-01-11 01:51:46,122.361,9,0
49266,40,2025-07-23 18:38:42,221.055,1,0
49267,11,2025-03-19 11:46:34,290.033,17,1
49268,84,2025-12-10 23:28:26,-24.629,68,0
49269,41,2025-10-27 05:56:42,321.088,72,0
49270,45,2025-04-07 20:31:38,390.564,17,0
49271,11,2025-10-23 06:27:20,551.61,26,0
49272,29,2025-10-28 07:10:10,690.999,81,0
49273,25,2025-04-02 08:28:03,-126.802,59,0
49274,95,2025-10-08 23:00:17,462.852,99,0
49275,87,2025-01-10 20:51:20,758.853,89,1
49276,35,2025-07-19 20:29:12,14.413,70,0
49277,93,2025-04-12 15:01:39,112.296,62,0
49278,21,2025-10-06 02:22:19,21.244,31,0
49279,80,2025-07-21 23:16:47,378.647,62,0
49280,63,2025-04-13 06:43:09,552.711,65,0
49281,96,2025-04-02 20:59:37,588.597,47,0
49282,25,2025-07-26 12:55:03,687.092,85,0
49283,40,2025-04-06 20:48:58,173.239,99,0
49284,40,2025-01-09 04:33:23,-145.495,68,0
49285,69,2025-10-21 11:52:55,0.077,90,0
49286,57,2025-03-20 07:39:45,576.394,71,0
49287,89,2025-03-07 05:33:55,389.174,30,0
49288,50,2025-03-03 06:05:02,799.321,82,0
49289,33,2025-05-19 15:24:25,200.315,31,0
49290,6,2025-07-25 04:30:58,494.814,95,0
49291,6,2025-04-25 19:54:43,-197.106,39,0
49292,22,2025-02-02 03:30:02,747.348,79,0
49293,48,2025-01-20 17:04:16,394.637,17,0
49294,21,2025-07-28 11:22:19,-8.244,32,1
49295,59,2025-01-01 23:42:35,218.37,39,0
49296,49,2025-04-03 18:02:35,165.837,16,0
49297,5,2025-10-01 06:45:33,239.763,9,0
49298,77,2025-12-07 06:24:48,77.837,0,0
49299,20,2025-10-06 01:45:42,367.916,87,0
49300,91,2025-01-11 11:44:00,173.248,86,0
49301,15,2025-12-28 02:16:46,367.225,56,0
49302,47,2025-08-01 12:24:29,701.911,87,1
49303,90,2025-12-17 02:06:37,321.771,18,0
49304,16,2025-03-04 14:03:52,777.558,58,0
49305,67,2025-01-12 15:03:30,522.309,75,0
49306,64,2025-12-17 19:06:34,527.52,82,0
49307,89,2025-05-06 10:49:25,692.121,4,0
49308,52,2025-02-06 23:01:53,302.417,56,0
49309,36,2025-02-02 01:28:17,782.653,21,0
49310,47,2025-08-12 08:08:07,43.149,37,0
49311,35,2025-05-24 14:48:52,496.233,4,0
49312,64,2025-06-03 08:29:41,441.356,95,0
49313,89,2025-08-13 18:48:12,743.911,73,1
49314,21,2025-09-15 03:51:41,276.287,59,0
49315,46,2025-04-03 20:33:22,426.737,87,0
49316,93,2025-06-28 21:08:25,-134.629,85,0
49317,33,2025-10-14 02:20:27,779.757,19,0
49318,99,2025-07-17 15:30:10,131.37,94,0
49319,38,2025-07-13 13:45:30,736.802,32,0
49320,51,2025-05-07 06:16:58,-176.714,99,0
49321,75,2025-06-12 11:24:32,733.654,69,0
49322,38,2025-12-25 20:16:43,-197.488,73,0
49323,2,2025-04-22 12:19:34,288.732,91,0
49324,92,2025-06-21 05:33:15,525.175,6,0
