id,customer_id,product_id,quantity,unit_price,discount,total,status,order_date
8139,1447,188,5,176.18,0,880.9,pending,2024-03-23
8140,413,175,18,211.16,8.56,3800.88,cancelled,2025-06-14
8141,698,114,7,139.28,0,974.96,shipped,2024-01-14
8142,11,195,5,515.75,0,2578.75,pending,2025-02-28
8143,700,186,5,627.64,0,3138.2,returned,2025-01-05
8144,729,120,8,239.25,12.68,1914,pending,2023-05-14
8145,1119,103,12,661.57,0,7938.84,returned,2025-10-23
8146,1702,159,13,174.14,6.69,2263.82,pending,2025-07-02
8147,1977,177,19,350.23,0,6654.37,pending,2022-07-16
8148,1832,75,12,95.54,0,1146.48,shipped,2024-11-17
8149,1921,188,1,176.18,0,176.18,pending,2022-06-26
8150,1581,135,6,674.59,0,4047.54,pending,2023-03-09
8151,102,148,9,72.74,2.77,654.66,delivered,2024-08-28
8152,1926,139,10,43.53,0,435.3,pending,2023-06-13
8153,1175,142,6,446.08,18.13,2676.48,delivered,2022-01-04
8154,412,29,7,717.02,0.56,5019.14,delivered,2025-08-27
8155,881,77,19,97.67,28.55,1855.73,returned,2023-02-16
8156,1854,46,1,253.15,0,253.15,shipped,2022-02-28
8157,247,12,5,654.54,15.63,3272.7,returned,2025-09-22
8158,937,124,12,809.49,18.72,9713.88,shipped,2024-07-08
8159,245,199,15,565.45,0,8481.75,cancelled,2024-06-02
8160,1440,51,2,328.87,15.12,657.74,delivered,2025-05-24
8161,195,153,16,22.28,0,356.48,delivered,2024-01-03
8162,1632,155,8,431.01,5.96,3448.08,delivered,2024-05-10
8163,1610,135,10,674.59,0,6745.9,delivered,2022-05-06
8164,1628,123,11,58.49,0,643.39,returned,2025-09-12
8165,116,62,3,166.62,0,499.86,shipped,2023-04-19
8166,763,146,2,629.33,0,1258.66,returned,2024-11-07
8167,1506,199,2,565.45,0,1130.9,shipped,2023-11-08
8168,734,59,18,631.88,0,11373.84,returned,2024-06-03
8169,1983,175,14,211.16,20.4,2956.24,returned,2025-10-13
8170,889,49,11,875.58,0,9631.38,cancelled,2022-06-08
8171,1163,94,3,8.03,0,24.09,cancelled,2023-06-08
8172,1309,75,15,95.54,0,1433.1,pending,2023-03-14
8173,434,23,14,713.25,0,9985.5,cancelled,2024-07-12
8174,549,59,7,631.88,0,4423.16,shipped,2022-03-05
8175,1765,137,2,358.4,0,716.8,delivered,2023-10-24
8176,1327,66,11,397.63,0,4373.93,delivered,2022-04-10
8177,523,57,12,141.75,0,1701,shipped,2024-10-04
8178,681,179,10,450.55,27.55,4505.5,returned,2022-04-23
8179,109,193,8,271.72,12.89,2173.76,cancelled,2022-01-28
8180,1596,112,17,393.73,22.18,6693.41,pending,2023-02-06
8181,1459,28,4,829.59,19.38,3318.36,cancelled,2023-06-06
8182,790,77,8,97.67,4.27,781.36,delivered,2023-11-24
8183,1400,182,15,718.6,0,10779,pending,2023-10-28
8184,1026,21,19,554.6,0,10537.4,returned,2022-12-21
8185,1449,79,3,60.77,17.03,182.31,cancelled,2022-12-18
8186,1671,10,9,859.56,0,7736.04,returned,2024-06-20
8187,118,195,3,515.75,0,1547.25,pending,2023-03-23
8188,1811,184,16,385.1,12.16,6161.6,cancelled,2023-05-24
8189,1993,114,9,139.28,0,1253.52,pending,2024-11-04
8190,1449,131,13,652.89,0,8487.57,delivered,2023-01-12
8191,63,77,11,97.67,17.04,1074.37,pending,2025-07-07
8192,452,185,3,326.55,0.72,979.65,cancelled,2025-07-11
8193,793,137,1,358.4,24.55,358.4,shipped,2025-06-26
8194,122,175,16,211.16,9.89,3378.56,delivered,2024-09-01
8195,34,9,13,332.46,0,4321.98,cancelled,2024-09-10
8196,663,5,1,604.81,18.36,604.81,returned,2022-01-23
8197,1893,173,1,580.62,0,580.62,cancelled,2023-11-26
8198,1282,108,6,541.06,13.67,3246.36,delivered,2024-09-20
8199,332,157,14,83.71,12.24,1171.94,shipped,2024-09-25
8200,552,63,8,560.31,0,4482.48,returned,2023-06-01
8201,422,159,1,174.14,24.8,174.14,returned,2025-04-09
8202,306,162,6,600.01,9.06,3600.06,shipped,2024-01-17
8203,646,195,10,515.75,0,5157.5,delivered,2025-10-17
8204,1105,192,18,576.21,0,10371.78,returned,2024-05-17
8205,1411,135,1,674.59,27.01,674.59,pending,2022-06-13
8206,806,58,8,583.34,23.64,4666.72,delivered,2022-11-17
8207,797,88,3,646.25,20.24,1938.75,shipped,2022-06-17
8208,885,160,14,574.94,13.13,8049.16,cancelled,2025-02-14
8209,20,112,16,393.73,0,6299.68,cancelled,2023-07-21
8210,1773,102,7,573.77,0,4016.39,returned,2025-07-22
8211,1118,127,9,623.12,0,5608.08,shipped,2024-01-24
8212,771,41,19,693.85,0,13183.15,pending,2024-06-15
8213,1194,112,11,393.73,25.55,4331.03,returned,2022-06-02
8214,1813,164,10,527.51,0,5275.1,shipped,2022-06-19
8215,1775,176,14,850.78,0,11910.92,pending,2024-09-01
8216,329,119,1,371.17,0,371.17,cancelled,2025-07-18
8217,1256,20,1,481.5,8.95,481.5,cancelled,2024-06-08
8218,450,9,3,332.46,0,997.38,shipped,2022-11-03
8219,252,38,15,458.13,16.82,6871.95,cancelled,2024-11-11
8220,824,144,16,247.92,0,3966.72,returned,2025-06-08
8221,1753,157,2,83.71,0,167.42,returned,2022-01-17
8222,944,162,7,600.01,0,4200.07,delivered,2025-04-14
8223,1306,41,16,693.85,0,11101.6,cancelled,2022-10-10
8224,661,184,6,385.1,0,2310.6,returned,2025-01-28
8225,1435,29,19,717.02,0,13623.38,delivered,2024-01-24
8226,1496,183,12,656.46,0,7877.52,delivered,2025-01-23
8227,1181,160,16,574.94,0,9199.04,cancelled,2023-11-04
8228,1520,49,13,875.58,0,11382.54,shipped,2024-11-12
8229,478,106,14,596.1,0,8345.4,delivered,2024-08-19
8230,807,151,10,770.69,0,7706.9,shipped,2025-12-01
8231,1215,3,1,536.43,21.88,536.43,pending,2022-04-15
8232,604,168,9,701.25,0,6311.25,returned,2025-03-21
8233,884,162,8,600.01,0,4800.08,delivered,2022-10-19
8234,646,6,1,183.59,0,183.59,returned,2022-10-25
8235,1594,167,17,277.82,2.08,4722.94,cancelled,2024-02-17
8236,788,56,18,561.69,0,10110.42,shipped,2023-12-03
8237,1665,101,16,100.03,28.8,1600.48,cancelled,2025-11-27
8238,50,80,18,59.51,0,1071.18,returned,2022-05-16
8239,778,133,17,298.55,0,5075.35,cancelled,2024-06-28
8240,935,97,1,305.05,0,305.05,cancelled,2023-03-07
8241,500,178,10,354.22,0,3542.2,returned,2025-04-05
8242,327,152,4,911.9,15.31,3647.6,shipped,2024-03-12
8243,676,2,11,667,0,7337,pending,2022-11-01
8244,1074,43,18,64.03,0,1152.54,cancelled,2025-10-03
8245,468,172,2,95.98,0,191.96,delivered,2023-03-21
8246,1374,120,16,239.25,18.76,3828,cancelled,2024-03-20
8247,2000,35,13,645.79,0,8395.27,cancelled,2022-12-23
8248,130,69,1,409.64,14.07,409.64,pending,2025-02-26
8249,134,32,3,244.09,0,732.27,delivered,2025-11-11
8250,1819,197,17,822.64,8.05,13984.88,shipped,2022-08-25
8251,880,108,16,541.06,0,8656.96,pending,2025-01-06
8252,344,142,14,446.08,0,6245.12,delivered,2023-02-26
8253,307,21,8,554.6,27.29,4436.8,delivered,2025-06-17
8254,1567,75,7,95.54,27.38,668.78,shipped,2025-08-04
8255,148,36,11,406.43,9.44,4470.73,delivered,2022-12-21
8256,468,89,8,968.98,0,7751.84,returned,2024-11-13
8257,259,84,1,903.84,0,903.84,pending,2024-08-23
8258,517,140,8,966.17,0,7729.36,returned,2025-06-16
8259,42,199,4,565.45,0,2261.8,delivered,2025-04-26
8260,503,88,11,646.25,0,7108.75,shipped,2024-06-19
8261,891,185,6,326.55,8.31,1959.3,delivered,2022-10-01
8262,1495,91,12,916.22,22.8,10994.64,cancelled,2024-06-14
8263,1093,164,8,527.51,2.29,4220.08,delivered,2022-08-19
8264,1706,164,19,527.51,0,10022.69,delivered,2023-04-08
8265,899,79,9,60.77,0,546.93,pending,2024-01-14
8266,865,69,18,409.64,0,7373.52,delivered,2025-11-14
8267,730,112,18,393.73,0,7087.14,shipped,2023-08-08
8268,114,2,4,667,0,2668,pending,2022-03-08
8269,276,186,5,627.64,0,3138.2,returned,2022-03-19
8270,913,117,6,660.46,0,3962.76,shipped,2025-09-14
8271,653,117,12,660.46,0,7925.52,cancelled,2025-01-26
8272,1564,112,1,393.73,24.49,393.73,pending,2023-11-07
8273,1174,199,8,565.45,0,4523.6,delivered,2023-12-02
8274,1061,34,16,827.62,12.21,13241.92,returned,2022-08-13
8275,608,157,16,83.71,0,1339.36,cancelled,2025-09-14
8276,1768,48,15,184.21,0,2763.15,pending,2022-01-15
8277,552,198,14,380.95,0,5333.3,pending,2024-07-24
8278,1854,64,2,663.35,0,1326.7,returned,2024-05-19
8279,1507,199,15,565.45,0,8481.75,delivered,2024-09-10
8280,1704,148,16,72.74,25.58,1163.84,pending,2024-01-13
8281,66,55,13,112.9,0,1467.7,delivered,2022-06-10
8282,722,146,18,629.33,0,11327.94,pending,2025-06-03
8283,1643,99,12,47.38,0,568.56,returned,2024-08-03
8284,487,162,1,600.01,1.66,600.01,returned,2025-12-18
8285,45,100,2,779.66,0,1559.32,pending,2022-04-09
8286,376,43,15,64.03,9.52,960.45,cancelled,2025-09-07
8287,209,91,17,916.22,0,15575.74,pending,2024-06-26
8288,1878,25,5,219.32,3.47,1096.6,returned,2024-07-23
8289,1161,128,16,216.83,19.24,3469.28,returned,2023-11-23
8290,261,17,15,122.61,0,1839.15,shipped,2022-06-23
8291,1145,199,7,565.45,0,3958.15,returned,2022-03-12
8292,513,42,17,874.09,0,14859.53,returned,2022-05-08
8293,1338,91,19,916.22,0,17408.18,shipped,2025-06-09
8294,277,66,2,397.63,0,795.26,shipped,2023-09-12
8295,58,7,5,669.43,17.78,3347.15,cancelled,2025-10-20
8296,1677,32,3,244.09,1.21,732.27,cancelled,2024-11-15
8297,282,127,16,623.12,27.33,9969.92,pending,2025-07-28
8298,392,145,7,593.41,17.47,4153.87,delivered,2023-05-03
8299,119,181,14,824.33,0,11540.62,delivered,2025-08-01
8300,953,106,14,596.1,0,8345.4,cancelled,2025-03-16
8301,1720,117,3,660.46,0,1981.38,pending,2024-04-15
8302,1671,30,19,125.04,0,2375.76,cancelled,2022-11-12
8303,1912,162,9,600.01,0,5400.09,shipped,2022-10-01
8304,1859,191,13,778.27,8.8,10117.51,shipped,2023-07-04
8305,1886,17,1,122.61,0,122.61,shipped,2025-12-21
8306,738,93,18,750.35,0,13506.3,shipped,2023-07-10
8307,1569,18,14,83.56,7.11,1169.84,delivered,2025-07-14
8308,1020,35,13,645.79,0,8395.27,cancelled,2025-05-06
8309,383,192,9,576.21,20.99,5185.89,pending,2023-03-21
8310,493,15,9,825.2,0,7426.8,pending,2023-06-21
8311,828,41,3,693.85,19.12,2081.55,cancelled,2022-03-18
8312,1512,177,4,350.23,25.28,1400.92,returned,2022-05-08
8313,1600,73,19,238.38,0.78,4529.22,returned,2024-04-17
8314,1299,47,3,645.14,0,1935.42,delivered,2023-09-07
8315,1259,159,3,174.14,0,522.42,delivered,2022-08-01
8316,154,149,6,515.34,26.99,3092.04,pending,2025-06-06
8317,623,67,14,692.69,22.74,9697.66,delivered,2022-05-01
8318,546,123,3,58.49,0,175.47,delivered,2022-05-21
8319,1331,16,4,846.4,0,3385.6,cancelled,2025-10-01
8320,1599,92,2,52.57,0,105.14,cancelled,2023-09-09
8321,1612,119,9,371.17,0,3340.53,returned,2024-05-28
8322,259,184,16,385.1,0,6161.6,cancelled,2023-01-24
8323,1363,3,5,536.43,28.34,2682.15,pending,2022-11-28
8324,213,78,10,335.71,0,3357.1,returned,2025-01-17
8325,790,6,16,183.59,0,2937.44,delivered,2022-07-18
8326,1106,95,15,988.58,4.31,14828.7,shipped,2022-01-06
8327,675,119,10,371.17,0,3711.7,pending,2024-01-24
8328,1164,159,6,174.14,0,1044.84,pending,2023-06-07
8329,1402,66,2,397.63,27.09,795.26,pending,2023-11-12
8330,1752,62,3,166.62,0,499.86,cancelled,2025-03-25
8331,156,77,18,97.67,12.04,1758.06,returned,2025-01-16
8332,246,25,13,219.32,0,2851.16,pending,2022-05-11
8333,164,184,1,385.1,3.2,385.1,shipped,2024-05-13
8334,796,20,8,481.5,3.08,3852,shipped,2024-02-04
8335,1473,124,9,809.49,0,7285.41,delivered,2023-04-09
8336,414,80,19,59.51,26.83,1130.69,shipped,2024-07-11
8337,1471,44,17,690.47,18.83,11737.99,cancelled,2024-10-25
8338,1643,162,9,600.01,0,5400.09,shipped,2024-03-07
8339,1601,43,8,64.03,0,512.24,pending,2023-04-15
8340,323,20,16,481.5,28.15,7704,cancelled,2024-11-03
8341,679,15,11,825.2,0,9077.2,shipped,2024-07-09
8342,444,189,5,492.26,0,2461.3,cancelled,2025-10-09
8343,1043,29,4,717.02,0,2868.08,pending,2025-11-14
8344,1804,155,7,431.01,2.3,3017.07,delivered,2023-01-10
8345,4,149,14,515.34,22.88,7214.76,pending,2025-05-25
8346,70,120,2,239.25,14.99,478.5,delivered,2025-10-26
8347,1987,23,17,713.25,0,12125.25,pending,2022-01-10
8348,161,69,17,409.64,8.24,6963.88,pending,2023-08-01
8349,306,64,10,663.35,2.3,6633.5,cancelled,2025-09-26
8350,642,172,19,95.98,8.8,1823.62,cancelled,2024-09-25
8351,1966,65,18,202.76,22.51,3649.68,cancelled,2023-06-17
8352,735,70,18,100.2,0,1803.6,pending,2023-06-09
8353,1777,53,13,655.86,26.42,8526.18,pending,2024-06-27
8354,405,4,12,943.2,0,11318.4,cancelled,2025-04-19
8355,634,200,1,990.22,0,990.22,cancelled,2025-10-26
8356,375,198,16,380.95,8.47,6095.2,cancelled,2024-03-25
8357,1418,10,13,859.56,13.34,11174.28,cancelled,2022-01-10
8358,376,92,1,52.57,20.74,52.57,delivered,2022-10-12
8359,1576,178,14,354.22,0,4959.08,delivered,2025-10-04
8360,843,85,19,378.98,0,7200.62,shipped,2024-11-04
8361,1924,145,9,593.41,0,5340.69,cancelled,2025-10-23
8362,558,87,18,600.01,0,10800.18,cancelled,2023-02-15
8363,302,137,12,358.4,0,4300.8,cancelled,2025-08-10
8364,381,43,12,64.03,15.21,768.36,delivered,2023-09-13
8365,328,44,17,690.47,0,11737.99,cancelled,2024-02-13
8366,1925,55,14,112.9,0,1580.6,returned,2023-06-19
8367,1555,180,1,774.95,0,774.95,delivered,2025-02-24
8368,404,124,13,809.49,0,10523.37,pending,2022-02-22
8369,192,123,17,58.49,0,994.33,returned,2023-04-04
8370,1348,102,2,573.77,0,1147.54,shipped,2023-08-07
8371,1114,100,15,779.66,0,11694.9,cancelled,2025-04-01
8372,876,1,15,932.66,0,13989.9,pending,2022-08-23
8373,62,25,2,219.32,0,438.64,cancelled,2025-05-17
8374,24,31,4,158.16,0,632.64,shipped,2024-11-16
8375,1495,99,17,47.38,0,805.46,shipped,2025-01-24
8376,1877,33,18,253.97,25.04,4571.46,pending,2023-12-19
8377,555,88,10,646.25,11.15,6462.5,pending,2025-01-14
8378,1052,47,1,645.14,26.4,645.14,shipped,2023-06-15
8379,721,70,14,100.2,0,1402.8,cancelled,2023-04-08
8380,1052,23,13,713.25,0,9272.25,cancelled,2023-02-18
8381,1892,96,1,697.43,27.57,697.43,pending,2024-10-25
8382,205,63,9,560.31,0,5042.79,delivered,2025-05-12
8383,1870,91,16,916.22,13.03,14659.52,pending,2023-03-09
8384,733,33,14,253.97,13.29,3555.58,delivered,2022-04-07
8385,520,43,1,64.03,0,64.03,delivered,2024-11-16
8386,904,98,9,66.06,0,594.54,returned,2025-10-17
8387,689,46,19,253.15,7.33,4809.85,returned,2022-12-15
8388,354,33,7,253.97,0,1777.79,delivered,2023-08-01
8389,780,99,8,47.38,0,379.04,pending,2023-03-05
8390,1903,112,14,393.73,20.32,5512.22,cancelled,2023-10-15
8391,1041,160,8,574.94,20.61,4599.52,pending,2023-12-04
8392,840,130,2,420.65,0,841.3,pending,2023-03-15
8393,1196,11,2,67.82,0,135.64,cancelled,2023-01-25
8394,1360,41,12,693.85,0,8326.2,pending,2022-03-03
8395,1158,41,16,693.85,0,11101.6,delivered,2023-01-04
8396,1669,48,3,184.21,0,552.63,shipped,2023-12-17
8397,55,71,6,903.42,0,5420.52,delivered,2023-08-19
8398,204,15,19,825.2,0,15678.8,returned,2025-05-13
8399,317,133,1,298.55,0,298.55,delivered,2025-06-26
8400,1132,165,4,583.18,19.34,2332.72,pending,2023-10-01
8401,164,197,15,822.64,0,12339.6,returned,2022-09-07
8402,1641,179,9,450.55,21.25,4054.95,returned,2022-11-25
8403,1602,194,16,510.14,0,8162.24,returned,2025-07-18
8404,1873,23,1,713.25,0,713.25,returned,2025-08-28
8405,364,106,9,596.1,0,5364.9,returned,2022-07-21
8406,1850,93,9,750.35,0,6753.15,pending,2023-10-03
8407,1941,158,5,150.99,0,754.95,pending,2022-12-08
8408,588,152,17,911.9,0,15502.3,delivered,2022-09-02
8409,889,173,16,580.62,0,9289.92,pending,2025-06-18
8410,1819,59,12,631.88,0,7582.56,returned,2024-03-14
8411,1195,51,9,328.87,0,2959.83,cancelled,2024-09-19
8412,567,81,1,637.31,0,637.31,delivered,2023-06-09
8413,693,152,4,911.9,24.33,3647.6,delivered,2024-06-19
8414,1063,188,9,176.18,0,1585.62,delivered,2023-09-28
8415,1410,46,5,253.15,0,1265.75,pending,2025-02-13
8416,977,105,14,317.66,2.35,4447.24,cancelled,2023-12-13
8417,200,22,18,119.41,14.12,2149.38,shipped,2025-11-18
8418,395,17,3,122.61,0,367.83,returned,2025-04-04
8419,746,60,19,774.36,0,14712.84,delivered,2023-03-24
8420,858,86,18,789.99,0,14219.82,delivered,2022-06-20
8421,1230,133,12,298.55,0,3582.6,pending,2022-02-24
8422,672,73,18,238.38,0,4290.84,shipped,2022-12-08
8423,104,143,9,59.58,0,536.22,shipped,2023-11-13
8424,1584,112,7,393.73,0,2756.11,delivered,2024-02-10
8425,1273,44,10,690.47,0,6904.7,cancelled,2023-02-24
8426,338,92,4,52.57,0,210.28,delivered,2025-09-02
8427,128,106,9,596.1,24.76,5364.9,shipped,2025-01-28
8428,242,41,11,693.85,0,7632.35,delivered,2024-11-15
8429,1065,104,7,386.74,0,2707.18,pending,2023-06-24
8430,936,20,7,481.5,0,3370.5,cancelled,2023-12-11
8431,936,185,3,326.55,0,979.65,delivered,2025-10-09
8432,916,161,10,81.95,0,819.5,shipped,2024-09-13
8433,1675,25,7,219.32,21.8,1535.24,pending,2022-12-23
8434,811,138,16,557.12,0,8913.92,delivered,2023-03-27
8435,934,54,4,976.53,0,3906.12,shipped,2024-08-16
8436,1311,132,6,173.13,0,1038.78,returned,2023-08-02
8437,931,23,11,713.25,0,7845.75,delivered,2022-05-17
8438,109,11,3,67.82,0,203.46,shipped,2022-10-10
8439,1929,8,15,581.03,0,8715.45,shipped,2023-06-17
8440,1521,112,7,393.73,0,2756.11,pending,2024-08-18
8441,1058,107,15,829.1,0,12436.5,delivered,2023-04-04
8442,1021,55,5,112.9,0,564.5,returned,2024-03-01
8443,1886,117,3,660.46,0,1981.38,delivered,2025-05-17
8444,1723,148,19,72.74,0,1382.06,shipped,2023-06-21
8445,1993,187,18,626.35,0,11274.3,shipped,2022-11-07
8446,457,88,8,646.25,0,5170,delivered,2022-06-01
8447,1633,148,10,72.74,0,727.4,returned,2022-05-22
8448,960,90,18,592.32,0,10661.76,cancelled,2022-10-27
8449,1477,37,12,235.47,10.11,2825.64,delivered,2024-04-06
8450,499,132,14,173.13,8.21,2423.82,pending,2025-01-02
8451,1171,162,13,600.01,25.94,7800.13,returned,2024-08-19
8452,504,70,18,100.2,17.51,1803.6,delivered,2024-02-09
8453,1818,193,5,271.72,0,1358.6,cancelled,2025-05-19
8454,1245,131,4,652.89,0,2611.56,pending,2025-03-25
8455,1066,126,6,118.97,20.81,713.82,shipped,2022-09-11
8456,302,193,15,271.72,0,4075.8,delivered,2023-12-01
8457,507,187,2,626.35,6.46,1252.7,pending,2022-09-05
8458,1135,165,18,583.18,6.63,10497.24,cancelled,2025-09-03
8459,1041,17,7,122.61,7.49,858.27,pending,2024-04-20
8460,761,65,3,202.76,19.54,608.28,returned,2022-03-19
8461,366,73,19,238.38,0,4529.22,delivered,2024-08-13
8462,886,197,1,822.64,0,822.64,returned,2022-07-15
8463,1287,86,3,789.99,0,2369.97,pending,2025-02-02
8464,1453,148,7,72.74,0,509.18,returned,2025-04-04
8465,1337,79,9,60.77,0,546.93,delivered,2023-09-06
8466,1170,75,18,95.54,0,1719.72,cancelled,2025-02-21
8467,1073,165,13,583.18,9.34,7581.34,shipped,2025-04-24
8468,893,164,17,527.51,0,8967.67,shipped,2023-08-11
8469,1380,146,8,629.33,0,5034.64,returned,2025-05-22
8470,196,72,2,633.89,0,1267.78,delivered,2023-12-23
8471,1349,108,18,541.06,0,9739.08,returned,2023-08-19
8472,1407,40,19,892.78,0,16962.82,pending,2025-09-25
8473,163,100,11,779.66,0,8576.26,delivered,2025-04-07
8474,1616,186,9,627.64,0,5648.76,cancelled,2025-09-14
8475,447,119,8,371.17,0,2969.36,cancelled,2023-05-10
8476,995,199,11,565.45,0,6219.95,returned,2022-03-03
8477,1046,81,15,637.31,0,9559.65,cancelled,2022-03-17
8478,394,88,8,646.25,0,5170,delivered,2023-02-02
8479,355,198,14,380.95,0,5333.3,cancelled,2023-04-21
8480,1687,188,7,176.18,0,1233.26,delivered,2022-11-02
8481,590,37,2,235.47,0,470.94,returned,2023-12-11
8482,852,15,14,825.2,3.97,11552.8,delivered,2024-08-08
8483,1981,68,13,447.71,0,5820.23,delivered,2025-06-23
8484,1135,122,18,816.6,0,14698.8,delivered,2025-10-18
8485,165,45,19,639.61,0.17,12152.59,returned,2025-03-02
8486,478,122,15,816.6,16.75,12249,pending,2025-09-01
8487,152,11,17,67.82,0,1152.94,pending,2022-11-16
8488,1976,83,10,806.73,0,8067.3,returned,2022-10-24
8489,1127,193,10,271.72,4.54,2717.2,returned,2023-06-15
8490,1472,60,9,774.36,0,6969.24,pending,2024-09-10
8491,1462,87,11,600.01,4.48,6600.11,pending,2024-03-16
8492,587,162,9,600.01,0,5400.09,pending,2024-04-09
8493,124,10,14,859.56,8.75,12033.84,returned,2022-01-17
8494,806,173,7,580.62,0,4064.34,shipped,2025-03-10
8495,298,67,10,692.69,0,6926.9,cancelled,2024-03-06
8496,404,151,9,770.69,0,6936.21,delivered,2024-04-15
8497,603,134,7,53.33,0,373.31,cancelled,2025-05-06
8498,1027,74,9,221.84,0,1996.56,pending,2023-11-18
8499,1894,183,4,656.46,0,2625.84,delivered,2024-02-23
8500,300,192,19,576.21,15.5,10947.99,pending,2022-06-15
8501,300,104,11,386.74,0,4254.14,shipped,2023-03-24
8502,508,17,18,122.61,13.28,2206.98,returned,2022-05-15
8503,1526,170,10,944.19,24.43,9441.9,shipped,2025-05-24
8504,728,179,16,450.55,0,7208.8,returned,2024-03-26
8505,1357,148,15,72.74,0,1091.1,cancelled,2025-05-01
8506,451,6,8,183.59,0,1468.72,returned,2023-07-21
8507,1347,28,12,829.59,0,9955.08,delivered,2022-02-12
8508,481,163,8,241.1,12.57,1928.8,cancelled,2025-08-18
8509,1591,4,15,943.2,22.15,14148,pending,2023-06-07
8510,55,121,17,963.7,0,16382.9,shipped,2023-11-02
8511,165,50,9,724.2,0,6517.8,pending,2024-09-18
8512,445,75,11,95.54,0,1050.94,shipped,2025-11-18
8513,1581,195,18,515.75,0,9283.5,shipped,2025-09-11
8514,1272,52,3,370.49,0,1111.47,cancelled,2022-05-20
8515,367,85,15,378.98,0,5684.7,delivered,2025-10-05
8516,1195,57,9,141.75,0,1275.75,pending,2024-12-14
8517,513,153,11,22.28,0,245.08,delivered,2025-08-11
8518,742,117,8,660.46,0,5283.68,pending,2024-06-19
8519,784,122,16,816.6,0,13065.6,cancelled,2023-08-27
8520,390,69,7,409.64,0,2867.48,delivered,2022-11-11
8521,597,33,7,253.97,0,1777.79,pending,2022-12-20
8522,463,190,16,524.31,0,8388.96,pending,2023-09-07
8523,251,68,7,447.71,0,3133.97,returned,2022-07-22
8524,289,111,5,281.59,0,1407.95,shipped,2023-04-09
8525,1508,179,3,450.55,0,1351.65,returned,2022-05-13
8526,725,9,2,332.46,0,664.92,delivered,2024-07-14
8527,1705,19,13,437.6,0,5688.8,delivered,2025-08-14
8528,1358,194,8,510.14,0,4081.12,pending,2025-02-13
8529,766,61,5,968.17,0,4840.85,cancelled,2025-12-04
8530,1949,123,4,58.49,0,233.96,returned,2025-04-20
8531,447,55,18,112.9,21.3,2032.2,delivered,2025-09-15
8532,1752,143,10,59.58,0,595.8,cancelled,2025-02-04
8533,1730,171,2,845.83,0,1691.66,delivered,2023-02-27
8534,805,106,1,596.1,10.19,596.1,pending,2022-09-15
8535,1276,196,15,542.59,0,8138.85,cancelled,2024-02-27
8536,1878,83,3,806.73,0,2420.19,returned,2025-12-18
8537,283,175,19,211.16,0,4012.04,pending,2022-09-16
8538,812,153,8,22.28,12.57,178.24,delivered,2025-08-19
8539,323,84,12,903.84,10.89,10846.08,shipped,2025-08-10
8540,1411,192,9,576.21,0,5185.89,shipped,2024-09-05
8541,1535,2,9,667,5.81,6003,cancelled,2025-05-13
8542,27,152,8,911.9,0,7295.2,pending,2023-02-13
8543,794,149,12,515.34,0,6184.08,pending,2024-12-26
8544,1049,142,8,446.08,0,3568.64,delivered,2023-10-24
8545,626,93,3,750.35,0,2251.05,cancelled,2023-10-20
8546,1614,28,13,829.59,0,10784.67,returned,2025-03-04
8547,120,113,4,129.9,0,519.6,pending,2022-02-11
8548,1723,59,8,631.88,0,5055.04,cancelled,2023-10-24
8549,1492,129,19,730.46,0,13878.74,shipped,2023-09-22
8550,303,195,8,515.75,0,4126,delivered,2022-11-14
8551,1654,38,19,458.13,20.12,8704.47,delivered,2023-04-27
8552,1818,81,18,637.31,4.2,11471.58,cancelled,2025-04-28
8553,1694,126,11,118.97,0,1308.67,cancelled,2025-11-22
8554,686,83,4,806.73,8.96,3226.92,delivered,2024-06-09
8555,305,129,6,730.46,0,4382.76,cancelled,2022-03-10
8556,1059,93,19,750.35,0,14256.65,pending,2025-04-13
8557,199,43,6,64.03,1.67,384.18,shipped,2024-12-11
8558,319,41,17,693.85,0,11795.45,shipped,2022-11-18
8559,70,38,8,458.13,0,3665.04,delivered,2022-02-04
8560,591,1,10,932.66,0,9326.6,pending,2025-08-26
8561,72,24,2,58.24,0,116.48,shipped,2023-07-15
8562,1349,68,16,447.71,0,7163.36,cancelled,2025-07-08
8563,890,38,5,458.13,0,2290.65,cancelled,2023-06-28
8564,305,167,5,277.82,0,1389.1,delivered,2022-05-28
8565,1584,117,5,660.46,0,3302.3,shipped,2023-12-19
8566,1862,113,3,129.9,0,389.7,pending,2024-11-23
8567,1434,134,14,53.33,0,746.62,cancelled,2022-08-09
8568,974,141,11,621.99,0,6841.89,shipped,2022-07-11
8569,1383,139,1,43.53,0,43.53,returned,2025-12-02
8570,1247,26,13,362.01,0,4706.13,cancelled,2025-05-21
8571,468,108,5,541.06,0,2705.3,shipped,2022-11-02
8572,1967,82,19,286.13,0,5436.47,delivered,2022-11-07
8573,1905,51,11,328.87,0,3617.57,returned,2022-01-03
8574,1127,142,7,446.08,23.05,3122.56,cancelled,2022-07-13
8575,1273,180,5,774.95,0,3874.75,delivered,2025-04-06
8576,247,52,13,370.49,0,4816.37,cancelled,2023-03-11
8577,422,181,1,824.33,0,824.33,delivered,2024-06-16
8578,1092,112,19,393.73,8.54,7480.87,returned,2022-09-12
8579,556,83,5,806.73,0,4033.65,delivered,2022-03-24
8580,1916,181,1,824.33,0,824.33,shipped,2024-01-18
